date,price
2025-06-27 00:00:00,1.121206977262336e-05
2025-06-28 00:00:00,1.1321184401334875e-05
2025-06-29 00:00:00,1.1553738052203123e-05
2025-06-30 00:00:00,1.1857578597283853e-05
2025-07-01 00:00:00,1.1418475643504693e-05
2025-07-02 00:00:00,1.1173622288563902e-05
2025-07-03 00:00:00,1.1796230806715396e-05
2025-07-04 00:00:00,1.1876539365177692e-05
2025-07-05 00:00:00,1.1438300813348065e-05
2025-07-06 00:00:00,1.1454827244268455e-05
2025-07-07 00:00:00,1.1813797930655503e-05
2025-07-08 00:00:00,1.1619297682878629e-05
2025-07-09 00:00:00,1.185763027411763e-05
2025-07-10 00:00:00,1.240216097747129e-05
2025-07-11 00:00:00,1.330274687817327e-05
2025-07-12 00:00:00,1.3296200628372598e-05
2025-07-13 00:00:00,1.3178803990115557e-05
2025-07-14 00:00:00,1.3294210271446592e-05
2025-07-15 00:00:00,1.3233373315155187e-05
2025-07-16 00:00:00,1.3696638727057474e-05
2025-07-17 00:00:00,1.438468676369565e-05
2025-07-18 00:00:00,1.4504388510658281e-05
2025-07-19 00:00:00,1.466502979452235e-05
2025-07-20 00:00:00,1.4913505016583945e-05
2025-07-21 00:00:00,1.5482981855267048e-05
2025-07-22 00:00:00,1.550817959817076e-05
2025-07-23 00:00:00,1.544464459582904e-05
2025-07-24 00:00:00,1.3842844851012844e-05
2025-07-25 00:00:00,1.358088259863856e-05
2025-07-26 00:00:00,1.4066599955789392e-05
2025-07-27 00:00:00,1.396760440962968e-05
2025-07-28 00:00:00,1.4122490821736535e-05
2025-07-29 00:00:00,1.3313916817589742e-05
2025-07-30 00:00:00,1.3109093758174975e-05
2025-07-31 00:00:00,1.2873473345058262e-05
2025-08-01 00:00:00,1.2439387425803738e-05
2025-08-02 00:00:00,1.2081585285085791e-05
2025-08-03 00:00:00,1.1844316810046217e-05
2025-08-04 00:00:00,1.220281904472192e-05
2025-08-05 00:00:00,1.2515288705733583e-05
2025-08-06 00:00:00,1.207693814826317e-05
2025-08-07 00:00:00,1.2335102657348245e-05
2025-08-08 00:00:00,1.2870796702124581e-05
2025-08-09 00:00:00,1.3241956860383904e-05
2025-08-10 00:00:00,1.3732231928984034e-05
2025-08-11 00:00:00,1.357047727417431e-05
2025-08-12 00:00:00,1.295140974546082e-05
2025-08-13 00:00:00,1.3532718760411114e-05
2025-08-14 00:00:00,1.3936502719940842e-05
2025-08-15 00:00:00,1.2908554662729433e-05
2025-08-16 00:00:00,1.2850078286934387e-05
2025-08-17 00:00:00,1.2990162920591388e-05
2025-08-18 00:00:00,1.3056975306296775e-05
2025-08-19 00:00:00,1.2712589040779933e-05
2025-08-20 00:00:00,1.209006486889371e-05
2025-08-21 00:00:00,1.2563133340241412e-05
2025-08-22 00:00:00,1.2355596838704121e-05
2025-08-23 00:00:00,1.3383271008609983e-05
2025-08-24 00:00:00,1.3245403627896767e-05
2025-08-25 00:00:00,1.2974844543995022e-05
2025-08-26 00:00:00,1.2033358475187463e-05
2025-08-27 00:00:00,1.2551220085925684e-05
2025-08-28 00:00:00,1.2488770311664805e-05
2025-08-29 00:00:00,1.2670293470275947e-05
2025-08-30 00:00:00,1.2208835935774527e-05
2025-08-31 00:00:00,1.23367010814089e-05
2025-09-01 00:00:00,1.2187873843059712e-05
2025-09-02 00:00:00,1.2090204620890267e-05
2025-09-03 00:00:00,1.2434977524029925e-05
2025-09-04 00:00:00,1.248900705026059e-05
2025-09-05 00:00:00,1.2122706017853106e-05
2025-09-06 00:00:00,1.2403482748774105e-05
2025-09-07 00:00:00,1.2274220549951179e-05
2025-09-08 00:00:00,1.2478715904095328e-05
2025-09-09 00:00:00,1.2875384147035568e-05
